id,content_id,type,likes,engagement_date,campaign_id,product_id,views,clicks
2965,37,Blog,27,2025-02-25,10,6,2735,261
1266,15,Blog,230,2023-08-29,14,18,2739,969
2689,10,Blog,60,2023-09-07,10,11,2742,641
3754,50,Social Media,112,2023-01-31,13,5,2746,577
3216,21,Video,56,2024-02-18,15,2,2754,220
4399,3,Social Media,91,2024-09-28,2,15,2756,438
2466,29,Blog,47,2024-12-28,13,12,2758,284
1750,26,Newsletter,17,2024-12-19,12,13,2760,118
1338,35,Newsletter,36,2025-01-27,15,7,2763,254
1596,34,Video,263,2023-01-18,8,9,2764,1031
3608,26,Video,116,2023-08-09,9,1,2764,769
4,43,Video,17,2025-01-21,19,20,2766,257
3394,7,Newsletter,12,2023-10-26,1,8,276,87
1867,46,Blog,126,2024-08-16,11,5,2772,567
3272,19,Video,73,2024-05-25,13,15,2772,668
3764,21,Social Media,8,2023-11-18,1,18,277,30
132,2,Social Media,88,2023-07-28,19,8,2773,541
572,18,Social Media,104,2024-07-10,10,13,2774,463
1820,23,Social Media,66,2024-07-13,13,11,2774,480
517,35,Video,35,2024-10-30,18,20,2778,263
980,29,Social Media,169,2023-10-16,20,18,2780,579
2955,27,Newsletter,128,2023-08-18,18,1,2781,434
3995,4,Newsletter,1,2025-03-27,14,4,278,25
2318,30,Blog,57,2024-03-25,13,1,2783,299
2136,24,Newsletter,54,2024-12-05,7,2,2783,381
988,24,Video,82,2023-04-12,20,12,2786,346
3540,45,Blog,50,2023-09-21,20,4,2787,244
1544,26,Social Media,61,2024-09-23,15,1,2791,537
3299,25,Video,75,2024-03-18,6,5,2792,481
4567,10,Social Media,119,2023-07-01,10,14,2792,926
1832,24,Social Media,0,2025-11-14,1,16,279,5
4518,15,Newsletter,61,2024-04-17,20,6,2795,458
2625,46,Video,19,2025-01-18,12,11,2797,154
3228,31,Video,163,2023-09-12,20,3,2797,577
2541,44,Social Media,0,2025-12-06,9,1,279,8
1017,8,Newsletter,16,2025-02-21,1,3,2798,184
2916,33,Video,42,2023-11-19,14,3,2798,220
1799,47,Social Media,92,2023-04-27,13,10,2802,723
419,39,Social Media,409,2023-02-28,7,10,2803,978
3905,38,Newsletter,36,2024-09-22,9,6,2805,179
2163,11,Newsletter,57,2024-08-07,13,15,2806,344
2232,34,Social Media,19,2024-03-25,16,2,280,69
2887,47,Newsletter,160,2024-02-09,9,1,2807,694
2099,10,Newsletter,7,2024-09-16,2,1,2810,147
1233,42,Social Media,11,2025-01-28,6,7,2810,167
1732,48,Social Media,19,2025-02-13,3,6,2811,228
3877,13,Newsletter,8,2024-11-11,2,19,2813,167
4477,29,Blog,64,2024-04-19,7,16,2814,314
3199,26,Blog,244,2023-05-10,19,18,2815,917
4338,5,Video,19,2024-08-15,14,11,2816,240
2289,30,Blog,37,2024-02-21,14,14,2817,178
847,7,Social Media,0,2025-12-15,11,20,281,8
2384,25,Social Media,0,2025-11-11,5,19,281,8
1073,9,Newsletter,80,2023-10-28,12,7,2822,221
3795,10,Social Media,0,2025-10-19,9,12,282,5
108,48,Blog,56,2023-10-26,15,6,2826,264
1448,10,Blog,0,2025-10-15,19,16,282,8
4414,42,Newsletter,10,2025-01-19,11,4,2830,155
165,44,Newsletter,314,2023-04-27,8,5,2831,1085
3300,21,Video,2,2024-04-29,6,2,283,15
938,27,Newsletter,145,2024-01-18,1,6,2835,879
2385,26,Newsletter,0,2025-12-02,15,9,283,8
4491,2,Newsletter,128,2023-12-09,2,19,2838,391
1279,48,Newsletter,137,2024-03-30,12,8,2838,553
1481,18,Newsletter,1,2024-07-17,4,7,284,14
3716,15,Blog,62,2024-05-10,7,12,2843,518
2708,6,Newsletter,58,2024-04-02,10,2,2845,220
2327,44,Blog,55,2023-11-18,14,19,2845,263
124,39,Blog,32,2024-11-16,7,19,2847,274
61,47,Blog,72,2024-01-24,16,7,2847,528
404,43,Newsletter,22,2024-10-07,12,8,2848,381
3583,1,Social Media,107,2023-10-09,18,13,2848,431
2043,28,Blog,60,2024-07-11,20,14,2851,515
1643,42,Video,1,2025-07-05,10,20,285,22
1488,13,Blog,25,2025-01-26,4,7,2854,316
1849,32,Newsletter,60,2024-09-09,16,1,2856,591
154,1,Newsletter,208,2023-08-20,16,17,2857,804
1776,42,Newsletter,33,2024-06-26,2,2,2859,232
1143,9,Blog,44,2024-04-29,11,10,2860,731
4299,10,Video,0,2025-10-26,20,2,286,10
1610,38,Social Media,380,2023-05-31,8,20,2861,964
1700,7,Blog,2,2025-05-07,5,2,286,20
755,44,Blog,30,2024-08-05,15,6,2862,167
4233,36,Video,452,2023-05-24,3,12,2868,1062
3492,46,Blog,18,2024-07-15,5,2,2868,286
382,24,Blog,30,2023-05-04,1,2,286,95
3429,17,Video,134,2024-03-15,14,17,2869,576
1798,6,Blog,304,2023-06-05,5,4,2869,875
4366,35,Newsletter,36,2024-10-14,8,1,2870,263
4581,2,Social Media,0,2025-10-09,1,14,287,3
613,17,Blog,7,2025-01-20,7,11,2874,113
4070,15,Social Media,49,2025-01-11,11,10,2876,344
3059,2,Social Media,8,2025-01-19,15,20,2877,251
3472,37,Social Media,136,2024-06-04,13,4,2879,630
4253,37,Blog,37,2024-07-11,11,18,2880,197
1308,26,Newsletter,33,2024-08-09,20,8,2880,519
4443,38,Newsletter,174,2024-03-07,18,11,2880,745
4092,49,Social Media,0,2025-12-06,2,12,288,10
2780,41,Newsletter,110,2024-07-26,7,4,2883,506
328,26,Social Media,32,2024-08-28,11,10,2884,144
956,6,Video,15,2024-11-06,19,15,2885,325
2422,35,Video,67,2023-08-29,14,6,2887,587
2240,30,Social Media,16,2024-12-24,2,9,2889,250
3798,2,Video,13,2025-01-21,7,7,2892,325
3918,49,Blog,60,2024-05-05,12,7,2894,775
219,45,Social Media,376,2023-03-15,5,20,2900,1294
1368,16,Newsletter,12,2025-01-24,14,20,2901,222
1141,34,Blog,1,2025-03-11,20,13,290,16
1041,24,Social Media,7,2023-11-04,15,10,290,25
1941,7,Blog,14,2024-10-19,2,6,2908,195
3851,21,Video,69,2023-07-23,14,6,2908,393
1309,5,Social Media,0,2025-08-30,4,13,29,1
1987,10,Video,157,2024-04-28,8,6,2910,577
899,40,Newsletter,86,2023-11-08,18,7,2914,494
2657,38,Newsletter,99,2023-02-12,7,12,2914,559
2341,44,Social Media,296,2023-09-25,1,13,2915,1016
1299,2,Blog,39,2024-02-20,16,8,2916,580
3036,7,Newsletter,211,2023-01-05,18,7,2917,1349
1333,37,Video,50,2025-01-11,15,6,2917,339
3912,25,Blog,106,2023-11-27,13,15,2917,519
2287,3,Newsletter,13,2024-12-20,10,17,2918,186
2334,39,Newsletter,158,2023-09-02,4,1,2919,623
1812,29,Video,55,2024-11-09,11,2,2920,501
641,30,Blog,23,2024-09-06,11,13,2922,267
3363,41,Video,0,2025-12-24,18,11,292,4
297,41,Video,69,2024-10-16,12,12,2929,410
3202,33,Video,114,2023-04-06,6,12,2930,395
1519,9,Newsletter,354,2023-10-21,6,1,2930,975
2676,39,Blog,0,2025-11-30,16,12,293,5
69,50,Blog,68,2024-05-11,2,8,2935,303
2101,22,Video,34,2025-02-02,5,16,2935,331
1003,8,Blog,4,2024-08-13,4,3,293,54
2221,36,Video,25,2024-11-09,9,14,2939,296
3174,41,Newsletter,37,2025-01-29,14,18,2939,369
3806,1,Video,15,2025-01-22,19,8,2940,443
3609,37,Video,47,2024-02-28,13,3,2945,195
4221,25,Social Media,28,2023-01-23,10,12,294,63
3024,25,Social Media,173,2023-11-02,20,18,2948,625
2106,33,Newsletter,44,2024-09-22,11,5,2949,297
135,21,Social Media,30,2024-12-20,18,16,2949,352
1606,8,Blog,42,2024-09-11,9,4,2950,364
366,33,Social Media,27,2024-09-23,5,13,2951,221
1728,6,Social Media,49,2024-12-30,5,6,2951,369
1716,44,Blog,3,2024-12-31,1,2,295,29
2251,27,Social Media,229,2023-08-06,13,8,2953,1032
1578,8,Social Media,77,2024-10-02,10,10,2954,482
2093,26,Video,17,2023-11-23,17,4,295,68
2359,38,Social Media,98,2024-03-10,13,7,2957,711
4287,9,Video,12,2024-11-13,15,8,2959,153
3847,17,Newsletter,0,2025-04-15,12,7,296,10
2219,22,Video,1,2025-04-30,10,5,296,14
181,16,Video,12,2025-02-02,14,13,2963,199
3863,8,Newsletter,0,2025-12-12,12,11,296,4
1513,22,Social Media,60,2024-01-08,1,7,2964,289
3549,11,Blog,97,2024-07-21,7,8,2964,459
1521,48,Newsletter,119,2024-02-12,11,17,2964,913
3323,32,Blog,38,2024-11-15,9,4,2965,454
4466,35,Newsletter,14,2024-10-06,10,12,2970,332
471,2,Video,34,2024-05-09,4,5,2972,216
2047,13,Newsletter,25,2024-07-20,19,8,2974,504
3507,6,Video,16,2024-12-29,20,2,2975,413
3910,36,Blog,33,2024-08-23,18,1,2975,514
1313,18,Blog,8,2024-09-02,4,18,297,56
131,49,Newsletter,45,2024-03-30,11,16,2977,695
3285,45,Blog,0,2025-11-04,6,14,297,8
3711,3,Video,58,2024-09-26,20,10,2978,497
1356,46,Video,1,2025-03-13,1,18,298,13
4326,5,Blog,35,2024-01-28,11,19,2982,513
2902,21,Blog,94,2024-07-03,15,7,2988,688
93,23,Social Media,147,2023-02-19,1,17,2989,1283
2783,46,Blog,0,2025-05-06,10,10,299,13
2595,4,Blog,60,2024-02-08,19,1,2991,808
4266,28,Newsletter,123,2024-03-11,9,5,2993,434
2800,33,Newsletter,166,2023-01-12,13,20,2993,635
4343,37,Blog,42,2023-09-12,9,3,2994,501
458,30,Newsletter,43,2024-06-23,7,7,2995,415
164,6,Social Media,32,2024-09-07,6,14,2995,432
1107,50,Social Media,66,2024-05-10,11,3,2997,364
536,44,Social Media,101,2023-09-12,8,10,2999,328
1789,4,Blog,0,2025-11-15,14,14,30,0
4367,23,Video,170,2023-10-27,10,10,3000,801
3501,31,Video,18,2024-07-14,11,14,3001,229
2413,6,Video,51,2025-01-11,19,3,3001,394
3274,32,Newsletter,78,2023-10-07,14,4,3002,223
4550,48,Blog,35,2024-05-31,3,20,3002,332
2612,20,Video,62,2024-03-31,4,11,3003,694
148,3,Blog,97,2023-10-10,17,16,3003,918
1393,28,Social Media,10,2025-01-18,20,13,3004,146
4492,32,Social Media,129,2023-07-15,20,17,3007,396
2195,33,Newsletter,0,2025-11-08,15,2,30,1
1561,2,Blog,71,2023-06-07,3,15,3012,309
1759,38,Newsletter,3,2024-08-25,19,8,301,33
226,19,Newsletter,5,2025-02-03,7,10,301,37
1708,12,Newsletter,7,2025-01-31,3,16,3013,94
3555,49,Blog,144,2023-11-27,13,19,3019,447
3170,43,Blog,0,2025-05-20,15,10,302,17
2092,39,Video,444,2023-01-07,12,10,3022,1497
4208,4,Video,21,2024-08-16,11,7,3022,201
1419,45,Newsletter,104,2024-04-19,16,19,3026,532
3787,29,Blog,30,2023-07-21,9,19,302,80
2738,21,Video,58,2024-09-03,9,6,3029,372
4442,6,Social Media,77,2023-10-18,8,20,3034,346
1483,28,Video,179,2023-11-12,6,7,3039,653
2001,14,Social Media,47,2024-12-22,1,2,3040,278
2853,43,Social Media,18,2024-09-25,18,16,3041,360
1271,38,Newsletter,0,2025-06-27,12,14,304,14
1781,7,Video,317,2023-05-21,13,13,3042,749
1719,31,Blog,112,2024-07-13,5,17,3043,538
1391,18,Blog,71,2024-09-12,14,1,3047,492
4622,6,Social Media,50,2024-04-14,18,2,3052,374
3364,21,Newsletter,36,2024-04-05,13,16,3053,290
2193,19,Social Media,75,2023-12-15,5,16,3057,1034
1594,38,Blog,30,2024-06-26,6,5,3057,245
3519,39,Video,48,2024-11-07,11,5,3059,562
2799,29,Newsletter,23,2024-12-17,16,17,3060,247
4177,22,Newsletter,0,2025-07-12,5,2,306,13
666,14,Social Media,9,2024-12-31,2,20,3062,162
918,3,Newsletter,26,2024-10-22,2,18,3062,552
1237,32,Blog,3,2025-03-04,2,7,306,28
115,31,Newsletter,113,2023-05-17,18,11,3068,1210
2342,35,Video,148,2023-12-16,10,4,3069,615
3719,39,Video,145,2023-07-29,13,15,3069,809
829,46,Video,0,2025-11-28,2,11,307,14
493,14,Social Media,74,2024-08-29,7,3,3071,537
1695,41,Blog,16,2024-07-12,9,3,3072,197
2926,4,Newsletter,210,2023-03-06,3,20,3072,689
588,29,Newsletter,172,2024-02-07,8,19,3073,667
2841,27,Blog,122,2024-03-17,11,13,3075,645
2305,26,Newsletter,195,2023-08-15,9,2,3077,500
858,20,Video,0,2025-12-27,8,2,308,13
4327,11,Video,0,2025-06-25,18,5,308,15
577,2,Social Media,329,2023-04-10,20,6,3081,849
4142,1,Newsletter,1,2025-06-24,20,9,308,19
2052,44,Social Media,112,2023-02-07,19,9,3082,348
1353,18,Video,24,2024-12-14,4,11,3083,224
808,37,Blog,58,2025-01-08,6,2,3083,446
855,10,Social Media,2,2024-05-15,15,12,308,35
2973,30,Newsletter,43,2024-12-03,3,15,3085,548
2058,37,Blog,157,2023-08-20,15,19,3086,848
2485,12,Video,158,2023-01-14,18,1,3087,748
3647,23,Blog,38,2024-03-10,3,17,3088,340
3717,25,Blog,197,2024-03-10,1,2,3088,714
2673,39,Newsletter,57,2024-11-05,20,15,3091,382
4464,49,Video,448,2023-05-22,2,5,3097,1114
1998,29,Video,229,2023-09-25,12,16,3101,843
911,32,Social Media,121,2023-06-30,18,3,3103,995
4322,21,Blog,161,2023-08-14,16,11,3104,457
256,16,Blog,29,2025-01-04,15,15,3106,290
4277,9,Blog,56,2024-04-10,10,16,3110,412
1329,23,Video,114,2024-04-24,16,1,3112,763
2170,15,Blog,16,2024-10-28,17,3,3115,139
326,46,Blog,14,2024-11-12,1,9,3117,213
1712,10,Social Media,39,2024-07-18,9,7,3117,348
2939,18,Video,35,2024-02-12,10,16,3117,512
2493,8,Video,104,2023-09-06,12,10,3120,323
1114,7,Newsletter,64,2024-04-14,4,9,3121,378
2111,2,Social Media,62,2025-01-08,14,19,3123,454
255,4,Newsletter,63,2024-10-12,19,4,3126,617
965,15,Social Media,94,2023-10-20,19,18,3126,839
3619,41,Social Media,140,2024-08-24,15,10,3128,702
924,36,Blog,12,2023-04-18,1,18,313,104
2299,39,Video,299,2023-04-01,11,20,3131,687
1028,39,Blog,231,2023-03-07,15,16,3132,955
114,32,Social Media,0,2025-06-30,18,18,314,12
1099,28,Newsletter,0,2025-08-07,6,13,314,12
762,18,Newsletter,0,2025-03-18,3,6,314,14
2296,43,Social Media,21,2023-04-09,3,11,314,140
1508,12,Newsletter,0,2025-06-22,20,6,314,18
87,8,Blog,111,2024-07-27,2,2,3142,602
817,48,Newsletter,83,2024-06-10,9,20,3147,565
3768,12,Social Media,72,2024-11-30,19,14,3149,493
4449,41,Video,275,2023-02-17,15,2,3149,848
3131,14,Blog,0,2025-12-22,9,16,315,11
2627,25,Video,0,2025-08-29,17,11,315,13
3026,47,Social Media,50,2023-02-16,11,10,3152,307
2189,32,Blog,13,2025-01-17,2,20,3154,113
4370,10,Newsletter,33,2024-08-05,13,10,3155,160
4048,21,Newsletter,121,2024-05-23,3,14,3156,529
1699,15,Newsletter,15,2024-08-29,16,11,3158,220
872,11,Blog,23,2024-08-03,1,19,3159,270
4342,47,Social Media,39,2024-08-20,5,9,3159,290
2506,36,Newsletter,29,2025-01-15,15,8,3164,317
2734,48,Social Media,40,2024-08-12,20,13,3169,233
1677,18,Blog,10,2024-12-26,5,5,3170,236
1220,38,Video,42,2024-12-04,2,2,3170,478
3633,10,Video,0,2025-10-13,3,15,317,11
709,46,Video,0,2025-09-09,2,5,317,14
2559,40,Blog,0,2025-12-02,19,7,317,14
624,46,Newsletter,7,2024-08-23,6,14,317,44
3963,45,Newsletter,0,2025-06-17,2,3,317,7
1870,49,Blog,300,2023-04-25,13,19,3178,819
4333,44,Newsletter,0,2025-09-16,1,19,317,9
2214,50,Video,29,2024-11-05,5,11,3179,274
1926,42,Video,42,2024-09-21,7,12,3180,297
2576,14,Video,22,2024-12-28,2,5,3181,166
2912,14,Video,182,2023-11-12,8,15,3181,549
1381,11,Blog,85,2024-08-19,16,10,3184,602
4542,32,Blog,91,2024-06-17,12,19,3184,708
407,20,Blog,0,2025-09-04,7,16,318,6
1904,28,Video,25,2023-10-07,3,10,3186,250
2295,48,Blog,41,2024-09-11,9,9,3187,280
2931,40,Video,90,2024-02-28,9,9,3188,583
3333,24,Blog,27,2024-07-28,12,8,3189,390
1112,30,Newsletter,97,2024-01-22,13,16,3189,904
2784,8,Social Media,0,2025-10-05,6,7,319,4
2348,49,Blog,9,2024-10-28,16,19,319,52
296,37,Social Media,169,2023-02-15,14,13,3196,1111
322,41,Video,0,2025-09-04,15,4,32,0
2066,41,Newsletter,123,2023-07-27,16,6,3200,580
4042,45,Social Media,84,2024-06-13,6,12,3202,515
3427,1,Video,73,2024-09-14,14,9,3202,581
1026,6,Social Media,38,2024-10-17,15,10,3202,604
3994,40,Video,38,2024-07-09,8,6,3204,286
371,14,Newsletter,39,2024-08-01,19,16,3206,245
4143,48,Blog,430,2023-02-02,8,1,3208,1097
3344,32,Blog,77,2024-08-31,3,1,3208,408
2167,37,Newsletter,38,2024-11-18,19,11,3208,570
18,12,Video,0,2024-10-26,19,8,321,15
2820,49,Blog,28,2024-11-02,4,6,3214,585
1923,3,Social Media,0,2025-10-17,9,19,321,8
1462,19,Blog,32,2023-10-31,19,3,321,97
1889,48,Video,0,2025-07-09,6,4,32,2
3922,10,Blog,0,2025-03-12,12,13,32,2
2150,37,Social Media,215,2023-11-27,7,1,3221,1045
3801,7,Video,2,2025-02-15,2,16,322,16
2531,43,Video,93,2023-11-13,7,1,3222,1016
1504,15,Video,73,2024-06-09,2,18,3222,503
1842,39,Video,131,2023-12-19,20,16,3222,526
40,18,Video,215,2024-04-02,4,4,3222,793
3035,47,Social Media,38,2024-11-20,1,10,3224,325
3153,21,Video,204,2023-01-10,14,19,3224,924
27,42,Video,72,2024-07-27,4,3,3225,337
2063,27,Blog,390,2023-07-12,18,6,3226,1062
4496,12,Social Media,47,2023-12-13,19,17,3228,288
900,49,Blog,17,2024-01-11,11,5,322,84
2967,43,Newsletter,0,2025-11-18,2,11,323,12
3436,16,Social Media,0,2025-11-17,16,18,323,4
2256,23,Blog,68,2024-11-13,15,5,3236,600
3068,14,Video,114,2023-03-26,19,7,3239,466
1965,4,Blog,59,2024-12-14,3,15,3239,491
3231,2,Social Media,49,2024-07-11,11,6,3240,218
1302,31,Video,0,2025-08-20,14,5,324,16
3967,2,Social Media,23,2024-08-24,17,15,3242,442
2141,32,Social Media,67,2024-11-10,16,8,3242,530
4213,34,Social Media,33,2024-12-07,9,19,3246,242
4268,21,Blog,16,2023-11-25,3,15,324,72
357,1,Social Media,31,2024-10-11,7,7,3251,157
1459,14,Blog,191,2023-09-23,6,18,3254,571
3339,8,Social Media,49,2024-12-14,14,14,3255,555
2552,40,Social Media,24,2024-11-02,20,18,3259,182
2860,10,Newsletter,272,2024-01-17,1,9,3260,1030
4441,35,Newsletter,46,2024-10-08,1,9,3262,400
683,11,Social Media,59,2024-06-04,18,9,3263,661
1778,37,Social Media,176,2023-06-04,5,20,3264,474
2160,10,Social Media,221,2024-01-21,10,4,3264,883
4262,8,Social Media,28,2024-10-04,11,18,3265,317
2402,32,Social Media,50,2024-06-05,17,10,3265,618
4478,22,Video,0,2025-07-01,2,19,326,7
2951,2,Social Media,33,2024-08-27,15,11,3267,179
2631,38,Newsletter,36,2024-10-20,16,3,3268,281
1252,3,Social Media,0,2025-11-17,18,12,327,15
1599,34,Social Media,245,2023-09-25,16,20,3274,908
4267,10,Newsletter,17,2024-10-18,4,3,3275,238
417,29,Blog,43,2024-05-09,6,2,3275,256
4075,48,Social Media,39,2024-08-06,6,6,3277,357
3184,10,Video,84,2024-06-09,5,9,3278,796
768,40,Video,216,2023-05-31,19,10,3278,881
2230,32,Social Media,31,2024-12-10,16,19,3279,203
889,39,Blog,305,2023-05-03,9,1,3280,1379
254,16,Video,0,2025-09-18,1,6,328,12
4023,14,Newsletter,7,2024-03-26,15,12,328,27
4066,47,Social Media,0,2025-09-28,7,11,328,3
3087,35,Social Media,161,2023-12-03,20,13,3283,1086
2556,20,Blog,28,2024-12-14,19,3,3284,337
1257,47,Newsletter,24,2024-12-22,10,10,3289,162
1790,41,Social Media,114,2024-05-08,5,5,3289,440
614,14,Video,258,2023-10-12,11,2,3290,1006
2693,7,Blog,0,2025-08-12,18,6,329,6
907,19,Newsletter,161,2023-09-20,16,7,3296,632
1221,30,Social Media,76,2024-08-11,14,4,3298,524
740,50,Video,0,2025-11-25,1,14,33,0
3111,21,Newsletter,0,2025-07-29,1,8,330,18
2732,44,Social Media,91,2023-06-01,15,11,3302,403
3428,35,Video,9,2024-11-01,15,5,3308,151
2530,3,Blog,0,2025-08-10,11,1,33,1
1629,21,Newsletter,1,2025-07-18,12,7,331,25
2585,19,Blog,197,2024-04-15,13,15,3312,787
2116,42,Video,61,2024-02-20,18,4,3314,618
2682,27,Newsletter,25,2024-10-07,7,17,3315,544
3498,6,Newsletter,0,2025-07-03,16,12,332,11
4377,26,Newsletter,87,2024-07-24,10,4,3323,458
478,43,Social Media,39,2024-10-17,8,13,3326,410
1343,24,Blog,105,2024-06-27,19,10,3326,453
2744,32,Newsletter,20,2023-01-03,15,16,333,150
4329,44,Newsletter,0,2025-01-15,4,4,333,17
1175,20,Social Media,155,2024-05-20,10,14,3331,756
3714,20,Newsletter,128,2024-09-05,18,20,3335,607
90,35,Video,595,2023-05-25,7,9,3338,1402
2735,28,Newsletter,29,2024-07-11,5,11,3341,214
4098,20,Video,1,2025-04-06,9,13,334,32
3556,13,Newsletter,25,2024-12-15,19,4,3343,209
3882,14,Newsletter,73,2024-04-02,2,19,3343,620
1983,12,Newsletter,0,2025-11-08,18,17,334,8
3561,1,Video,78,2023-10-02,7,9,3351,315
3576,8,Blog,96,2023-08-02,2,16,3351,321
466,20,Blog,52,2024-06-04,7,8,3351,359
3125,26,Newsletter,77,2024-11-03,13,13,3351,456
1637,27,Video,37,2024-06-03,10,16,3353,586
528,1,Social Media,0,2025-07-27,19,4,335,8
193,30,Blog,26,2024-07-28,9,2,3358,400
1458,8,Video,0,2025-07-20,18,5,335,9
3538,17,Social Media,164,2024-04-17,9,14,3361,854
3775,4,Blog,17,2024-08-13,6,2,3362,338
603,42,Blog,0,2025-11-26,8,14,336,3
2696,27,Video,37,2024-09-07,11,12,3366,254
4160,46,Video,0,2025-11-03,11,3,336,7
1298,38,Video,49,2024-02-08,1,7,3367,280
4533,28,Social Media,47,2024-04-05,16,15,3367,615
4107,30,Blog,140,2024-05-04,13,12,3367,651
1058,6,Social Media,106,2024-08-22,6,19,3368,588
554,30,Social Media,329,2023-12-22,4,6,3370,1112
3135,47,Blog,347,2023-08-03,20,1,3374,1056
1235,25,Social Media,218,2023-04-13,20,1,3374,1521
4164,47,Newsletter,4,2024-03-14,17,16,337,42
1105,35,Blog,193,2023-05-30,20,7,3374,720
329,18,Video,197,2024-04-27,3,19,3374,773
992,12,Blog,0,2025-07-24,12,19,337,7
3810,11,Social Media,30,2024-11-23,1,11,3380,395
2041,43,Social Media,0,2025-06-06,10,15,338,15
606,41,Video,106,2024-10-02,10,15,3381,576
355,38,Video,54,2024-11-07,6,2,3382,532
748,47,Blog,42,2024-04-07,6,8,3383,574
1771,13,Newsletter,46,2024-12-18,17,3,3384,371
2356,32,Blog,100,2023-09-11,20,12,3393,734
1636,47,Social Media,175,2023-12-26,10,19,3394,1017
3951,35,Blog,287,2023-04-25,13,13,3395,1021
1911,38,Newsletter,108,2023-04-08,5,14,3395,399
2444,42,Newsletter,326,2023-09-19,10,2,3397,1044
4077,13,Social Media,227,2023-08-02,10,15,3397,897
2789,4,Blog,114,2024-07-07,2,2,3399,758
3849,11,Blog,165,2023-11-16,17,11,3402,910
4074,23,Newsletter,262,2023-02-28,4,6,3403,1445
1324,49,Video,370,2023-04-01,18,18,3407,1027
1492,18,Newsletter,51,2023-11-13,3,1,3409,543
1805,2,Social Media,144,2024-04-24,6,1,3412,947
2263,34,Social Media,8,2024-10-19,5,19,341,52
4612,23,Video,16,2024-10-14,13,10,3416,307
2288,19,Social Media,162,2023-07-02,1,15,3418,426
3927,48,Social Media,0,2025-06-13,7,5,341,9
3476,38,Social Media,32,2024-09-10,4,14,3419,311
3249,22,Newsletter,0,2025-05-16,2,12,34,2
1202,34,Video,116,2024-01-04,18,6,3421,406
3386,12,Newsletter,380,2023-06-22,17,9,3423,1328
1869,43,Newsletter,0,2025-09-14,5,16,342,4
3772,47,Blog,113,2023-06-12,11,16,3424,308
4538,39,Blog,5,2025-01-14,5,4,342,45
2736,26,Newsletter,4,2024-07-19,20,19,342,59
3582,6,Blog,45,2024-01-30,4,5,3426,405
3547,19,Newsletter,160,2024-03-01,10,15,3426,577
3527,1,Newsletter,100,2024-08-23,7,6,3427,483
1268,40,Video,41,2024-10-10,20,14,3428,262
1222,16,Newsletter,61,2024-12-11,5,4,3428,588
1674,28,Social Media,17,2024-05-05,11,7,3430,228
4170,11,Newsletter,338,2023-03-13,12,8,3432,1092
3913,1,Blog,79,2024-09-05,15,1,3432,365
1258,10,Video,63,2024-09-05,12,14,3432,488
3112,22,Blog,159,2023-01-30,7,15,3432,831
3852,31,Blog,21,2024-11-17,16,16,3435,353
3696,18,Newsletter,394,2023-09-22,7,8,3436,1056
1729,24,Social Media,202,2024-03-25,19,19,3437,810
735,1,Blog,128,2024-08-26,6,17,3440,756
2414,29,Blog,0,2025-12-19,11,13,344,16
1638,3,Video,195,2023-09-26,6,4,3441,986
2304,6,Blog,147,2023-01-15,7,6,3446,1161
3335,40,Video,59,2024-10-27,6,6,3447,353
1254,21,Blog,22,2024-09-20,14,11,3450,411
2687,49,Blog,59,2023-08-02,1,13,3451,368
1068,18,Blog,0,2025-08-19,17,14,345,6
2850,45,Video,0,2025-08-03,10,6,345,7
1319,12,Newsletter,15,2024-11-30,14,13,3459,341
2782,21,Blog,0,2025-08-27,15,14,346,12
4280,23,Video,0,2025-11-20,17,11,346,4
2370,22,Blog,35,2023-06-23,9,1,3466,420
2621,48,Newsletter,252,2023-04-14,20,16,3467,841
344,15,Blog,0,2025-11-04,16,10,347,16
2207,21,Social Media,62,2024-02-26,8,1,3475,698
715,20,Newsletter,27,2024-06-19,15,11,3476,294
2999,19,Video,26,2024-06-06,19,7,3478,325
1322,39,Blog,59,2023-09-07,6,1,3479,579
2325,17,Video,38,2024-10-13,10,2,3480,409
2298,17,Social Media,125,2024-10-09,9,20,3481,659
1364,8,Video,401,2023-02-16,6,15,3483,1576
2225,14,Video,0,2025-10-21,11,11,348,4
4390,39,Video,599,2023-05-11,2,10,3484,1452
1361,13,Video,20,2024-07-11,1,7,3485,314
4519,25,Video,38,2024-12-12,7,1,3486,387
3944,40,Newsletter,496,2023-01-12,2,13,3487,1251
3984,32,Newsletter,30,2024-09-30,10,15,3489,150
397,18,Newsletter,487,2023-05-20,18,9,3491,1278
693,17,Social Media,108,2024-04-10,20,7,3491,555
608,33,Social Media,62,2023-07-29,16,6,3491,635
1029,8,Social Media,1,2025-07-28,13,18,349,20
1685,28,Newsletter,1,2025-07-22,3,2,349,20
792,47,Video,297,2023-12-03,3,12,3493,1118
2218,23,Social Media,300,2023-07-07,8,9,3493,1187
2145,47,Social Media,8,2024-11-06,7,19,3493,187
2831,15,Blog,61,2024-04-24,14,8,3493,603
2977,33,Video,45,2024-11-20,4,1,3494,294
2226,6,Newsletter,7,2023-10-13,14,2,349,43
